ticker,title,description,publishedAt,url,sentiment_label,sentiment_score,sentiment_compound
TSLA,Top Electric Vehicle Stocks To Research – February 22nd,"Tesla, Baidu, and Rivian Automotive are the three Electric Vehicle stocks to watch today, according to MarketBeat’s stock screener tool. These companies had the highest dollar trading volume of any Electric Vehicle stocks within the last several days. Tesla (…",2025-02-24T07:05:03Z,https://www.etfdailynews.com/2025/02/24/top-electric-vehicle-stocks-to-research-february-22nd/,NEUTRAL,0.9659278392791748,0
TSLA,Best Retail Stocks To Watch Today – February 22nd,"Tesla, Apple, Amazon.com, Microsoft, Alibaba Group, UnitedHealth Group, and Booking are the seven Retail stocks to watch today, according to MarketBeat’s stock screener tool. These companies had the highest dollar trading volume of any Retail stocks within th…",2025-02-24T07:05:02Z,https://www.etfdailynews.com/2025/02/24/best-retail-stocks-to-watch-today-february-22nd/,POSITIVE,0.682335615158081,0.682335615158081
TSLA,기술은 뒤쳐졌고 가격 비싼 K-배터리 어디다 팔 건데?,"BYD confirms plans for EVs with all-solid-state batteries to begin rolling out in 2027 https://t.co/ZIYnNl9CCc by @EVPeteJohnson— Electrek.co (@ElectrekCo) February 17, 2025 In the past few years, $AAPL added a USB-C port while Xiaomi built a car. https://t.c…",2025-02-24T05:58:34Z,https://ryueyes11.tistory.com/511500,NEUTRAL,0.9999613761901855,0
TSLA,Uber's CEO said he still wants robotaxis — and he's keeping the door open for Musk,"""Life is long, but we would love to partner with them,"" Dara Khosrowshahi said on Friday about Tesla's Cybercabs.",2025-02-24T05:33:50Z,https://www.businessinsider.com/uber-ceo-wants-tesla-robotaxi-elon-musk-waymo-2025-2,NEUTRAL,0.9993659853935242,0
TSLA,김건희 親中 배터리 일당 구속 가즈아,"Here's what you need to know to start your day https://t.co/n8clsyKdHD— Bloomberg Economics (@economics) February 23, 2025 South Korea’s bid to tackle a slowing economy via fiscal stimulus will pressure the won and may steepen the yield curve https://t.co/hs1…",2025-02-24T00:59:36Z,https://ryueyes11.tistory.com/511499,NEGATIVE,0.5569909811019897,-0.5569909811019897
TSLA,"이재명, 중도·보수 연대 필승이다.","US consumers are increasingly concerned that tariff threats against friend and foe alike will translate into higher prices: Here’s your Evening Briefing https://t.co/8Xz0vIlTbs— Bloomberg Economics (@economics) February 22, 2025 Billionaire Steve Cohen said h…",2025-02-23T04:25:35Z,https://ryueyes11.tistory.com/511498,NEGATIVE,0.710274338722229,-0.710274338722229
TSLA,관세는 트럼프 거래의 기술 중 하나일 뿐,"US consumer sentiment fell in late February as long-term inflation expectations surged on concerns President Donald Trump’s tariffs will translate into higher prices https://t.co/ecCfpcjOVR— Bloomberg Economics (@economics) February 21, 2025 Want to know how …",2025-02-22T05:12:43Z,https://ryueyes11.tistory.com/511497,NEUTRAL,0.6815971732139587,0
TSLA,Elon Musk's DOGE is going after the agencies that regulate his companies,"Elon Musk’s so-called Department of Government Efficiency (DOGE) has started slashing big chunks of the agencies that regulate at least two of his companies, Tesla (TSLA) and Neuralink. Read more...",2025-02-21T13:42:00Z,https://qz.com/elon-musk-doge-nhtsa-tesla-neuralink-spacex-fda-faa-1851765781,NEUTRAL,0.9994157552719116,0
TSLA,Automotive Stocks To Add to Your Watchlist – February 19th,"Tesla, NVIDIA, and Analog Devices are the three Automotive stocks to watch today, according to MarketBeat’s stock screener tool. Automotive stocks refer to shares of publicly traded companies that design, manufacture, and/or sell vehicles, parts, and related …",2025-02-21T07:02:58Z,https://www.etfdailynews.com/2025/02/21/automotive-stocks-to-add-to-your-watchlist-february-19th/,NEUTRAL,0.9999988079071045,0
TSLA,트럼프·머스크 때문에 유럽에서 벌어진 일...,"The ECB warns banks providing leverage to credit funds to invest in synthetic risk transfer trades could result in “substantial hidden risks being retained in the banking system” https://t.co/KmdC4dowDV— Bloomberg (@business) February 19, 2025 European Centra…",2025-02-21T04:44:57Z,https://ryueyes11.tistory.com/511496,NEUTRAL,0.9986116886138916,0
TSLA,"윤석열·국민의힘이 ""소모품""으로 쓰고 폐기시킨 한동훈·이준석","South Korea’s exports have lost momentum so far this month, dimming the 2025 outlook for an economy overshadowed by political turmoil https://t.co/4ZGw3JfsSf— Bloomberg Economics (@economics) February 21, 2025 Japan’s inflation accelerated more than expected,…",2025-02-21T02:58:14Z,https://ryueyes11.tistory.com/511495,NEGATIVE,0.9995571970939636,-0.9995571970939636
TSLA,"사형 또는 무기징역 윤석열...""빨리 직무 복귀 하겠다""","South Korea is seeking to implement tariffs on some Chinese steel and producers on concerns over an influx of cheaper products flooding the market, following a similar measure from the Trump administration https://t.co/QwL1mTktlL— Bloomberg (@business) Februa…",2025-02-21T00:49:26Z,https://ryueyes11.tistory.com/511494,NEUTRAL,0.9997643828392029,0
TSLA,트럼프 불확실성이 가중시킨 BOJ 금리인상 오고 있다.,"Applications for US unemployment benefits were little changed last week, indicating solid demand for workers. https://t.co/nTjL4X8dOH— Bloomberg (@business) February 20, 2025 Mortgage rates in the US declined for a fifth week, pushing borrowing costs to the l…",2025-02-20T22:26:38Z,https://ryueyes11.tistory.com/511493,POSITIVE,0.9999796152114868,0.9999796152114868
TSLA,"Rivian posts $170 million 'gross profit' in Q4, sees losses decreasing as variable costs improve","Rivian reported strong fourth quarter results after the bell on Thursday and came through on its goal of posting a ""gross profit"" for the quarter, with a...",2025-02-20T21:07:06Z,https://finance.yahoo.com/news/rivian-posts-170-million-gross-profit-in-q4-sees-losses-decreasing-as-variable-costs-improve-185717790.html,POSITIVE,1.0,1.0
TSLA,Trump bashes Boeing over Air Force One delays as Elon Musk tries to speed things up,"President Donald Trump again expressed his frustration over Boeing’s (BA) failure to deliver replacements for Air Force One, which were expected to be handed over to the federal government last year. Read more...",2025-02-20T15:39:00Z,https://qz.com/trump-boeing-elon-musk-air-force-one-jets-delay-1851765607,NEGATIVE,0.9999797344207764,-0.9999797344207764
TSLA,"Allworth Financial LP Increases Position in Tesla, Inc. (NASDAQ:TSLA)","Allworth Financial LP lifted its holdings in Tesla, Inc. (NASDAQ:TSLA – Free Report) by 13.6% in the 4th quarter, according to the company in its most recent 13F filing with the Securities & Exchange Commission. The institutional investor owned 72,196 shares …",2025-02-20T12:24:49Z,https://www.etfdailynews.com/2025/02/20/allworth-financial-lp-increases-position-in-tesla-inc-nasdaqtsla/,NEUTRAL,0.9691312313079834,0
TSLA,"Lee Financial Co Boosts Stock Holdings in Tesla, Inc. (NASDAQ:TSLA)","Lee Financial Co increased its position in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 14.5% in the 4th quarter, according to its most recent disclosure with the Securities & Exchange Commission. The institutional investor owned 1,421 shares of the e…",2025-02-20T09:40:55Z,https://www.etfdailynews.com/2025/02/20/lee-financial-co-boosts-stock-holdings-in-tesla-inc-nasdaqtsla/,NEUTRAL,0.6906339526176453,0
TSLA,"Stanich Group LLC Makes New $312,000 Investment in Tesla, Inc. (NASDAQ:TSLA)","Stanich Group LLC purchased a new position in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) during the 4th quarter, according to its most recent Form 13F filing with the SEC. The fund purchased 773 shares of the electric vehicle producer’s stock, valued a…",2025-02-20T09:40:55Z,https://www.etfdailynews.com/2025/02/20/stanich-group-llc-makes-new-312000-investment-in-tesla-inc-nasdaqtsla/,NEUTRAL,0.9988081455230713,0
TSLA,"Blue Zone Wealth Advisors LLC Has $3.01 Million Stock Position in Tesla, Inc. (NASDAQ:TSLA)","Blue Zone Wealth Advisors LLC reduced its holdings in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 1.2% in the fourth quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The fund owned 7,443 shares …",2025-02-20T09:40:54Z,https://www.etfdailynews.com/2025/02/20/blue-zone-wealth-advisors-llc-has-3-01-million-stock-position-in-tesla-inc-nasdaqtsla/,NEUTRAL,0.9612966179847717,0
BTC,SpyLend Android malware found on Google Play enabled financial cyber crime and extortion,"CYFIRMA researchers discovered that the SpyLend Android malware was downloaded 100,000 times from the official app store Google Play. CYFIRMA researchers discovered an Android malware, named SpyLend, which was distributed through Google Play as Finance Simpli…",2025-02-24T08:57:57Z,https://securityaffairs.com/174540/malware/spylend-android-malware-100k-downloard.html,NEUTRAL,0.9998730421066284,0
BTC,,"Data Leak Exposes TopSec’s Role in China’s Censorship-as-a-Service Operations An analysis of a data leak from a Chinese cybersecurity company TopSec has revealed that it likely offers censorship-as-a-service solutions to prospective customers, including a sta…",2025-02-24T08:57:31Z,https://securityaffairs.com/174573/uncategorized/174573.html,NEUTRAL,0.9988177418708801,0
BTC,"Bitget's Liquidity Depth Analysis Highlights Competitive Edge in Crypto Trading, Cryptorank Reports","VICTORIA, Seychelles, Feb. 24, 2025 /PRNewswire/ -- Bitget, the leading cryptocurrency exchange and Web3 company, has collaborated with CryptoRank to conduct an in-depth comparative analysis of liquidity depth among the top five global centralized cryptocurre…",2025-02-24T08:53:00Z,https://www.prnewswire.co.uk/news-releases/bitgets-liquidity-depth-analysis-highlights-competitive-edge-in-crypto-trading-cryptorank-reports-302383207.html,NEUTRAL,0.9999980926513672,0
BTC,Simplifying Bitcoin Futures: How Pi42’s INR-based trading model benefits Indian traders,"“Our model simplifies the process. You deposit INR from your bank account, complete KYC, go long or short on futures, and withdraw profits or losses back into your bank account in INR. This makes the process very smooth. Prices are more or less aligned with i…",2025-02-24T08:30:02Z,https://economictimes.indiatimes.com/markets/cryptocurrency/crypto-news/simplifying-bitcoin-futures-how-pi42s-inr-based-trading-model-benefits-indian-traders/articleshow/118527216.cms,POSITIVE,0.9978801012039185,0.9978801012039185
BTC,Leaked Black Basta chat logs reveal the gang’s operations,"Leaked Black Basta chat logs reveal internal conflicts, exposing member details and hacking tools as the gang reportedly falls apart. An unknown actor, named ExploitWhispers, leaked Matrix chat logs of the Black Basta ransomware gang revealing internal confli…",2025-02-24T08:22:52Z,https://securityaffairs.com/174547/cyber-crime/leaked-black-basta-chat-logs-reveal-internal-conflicts.html,NEGATIVE,0.8514139652252197,-0.8514139652252197
BTC,"Trader Sees Continuation of Bitcoin Uptrend, Says BTC Bulls Have Declared Demand at $90,000 ‘Time and Time Again’","A closely followed analyst believes Bitcoin (BTC) remains in a strong uptrend despite the growing bearish sentiment on the flagship crypto asset. Pseudonymous analyst Cheds tells his 49,600 YouTube subscribers that he thinks Bitcoin’s uptrend will remain inta…",2025-02-24T08:04:04Z,https://dailyhodl.com/2025/02/24/trader-sees-continuation-of-bitcoin-uptrend-says-btc-bulls-have-declared-demand-at-90000-time-and-time-again/,POSITIVE,0.9966796636581421,0.9966796636581421
BTC,Raydium’s RAY Dives 25% as Pump.Fun Appears to Test Own AMM Exchange,"Crypto watchers noticed the popular Solana tool apparently testing its own AMM in early Monday hours, dampening sentiment for tokens of its existing exchange.",2025-02-24T07:13:25Z,https://www.coindesk.com/markets/2025/02/24/raydium-s-ray-dives-25-as-pump-fun-appears-to-test-own-amm-exchange,NEGATIVE,0.9988375306129456,-0.9988375306129456
BTC,Assessing if Dogecoin can hold $0.215 after a 13% weekly drop,Data from Santiment showed that the recent losses represented a good buying opportunity in the medium term.,2025-02-24T07:00:09Z,https://ambcrypto.com/assessing-if-dogecoin-can-hold-0-215-after-a-13-weekly-drop/,POSITIVE,0.9999997615814209,0.9999997615814209
BTC,"Crypto Price Today: Bitcoin, Ether See Losses Alongside Most Altcoins, Price Charts Show Volatility","Bitcoin on Monday, February 24 showed losses on noth national and international exchanges. The overall crypto price chart dropped by 1.20 percent over the last 24 hours. Solana, Dogecoin, and Polkadot registered losses on the price charts. Cronos and Iota mea…",2025-02-24T06:31:56Z,https://www.gadgets360.com/cryptocurrency/news/bitcoin-price-today-ether-altcoins-dogecoin-solana-cardano-cryptocurrency-loss-market-volatility-7781662,NEGATIVE,0.9994540810585022,-0.9994540810585022
BTC,Solana Whales Increase Engagement in Bearish Options Plays on Deribit Amid SOL Meltdown and Impending Unlock,SOL put options accounted for most of the block trades that crossed the tape on Deribit last week.,2025-02-24T06:05:32Z,https://www.coindesk.com/markets/2025/02/24/solana-whales-increase-engagement-in-bearish-options-plays-on-deribit-amid-sol-meltdown-and-impending-unlock,NEUTRAL,0.4964856803417206,0
BTC,Bitcoin Bulls Build Up Safety Net – What Does This Mean For Price?,"A key demand zone has formed just below Bitcoin’s current price due to significant buying interest in this particular zone. On-chain data from IntoTheBlock shows that 2.76 million addresses have accumulated 2.1 million BTC at this price, creating a strong sup…",2025-02-24T05:30:28Z,https://bitcoinist.com/bitcoin-bulls-build-up-safety-net-what-does-this-mean-for-price/,POSITIVE,0.9999984502792358,0.9999984502792358
BTC,Montana Joins Growing List of US States Knocking Back Bitcoin Reserve Bills,"Montana joins North Dakota, Wyoming, and Pennsylvania in halting proposals to include Bitcoin in state reserves.",2025-02-24T05:06:29Z,https://decrypt.co/307436/montana-joins-growing-list-of-us-states-knocking-back-bitcoin-reserve-bills,NEUTRAL,0.9993243217468262,0
BTC,Bybit Closes 'ETH Gap' as Exchange Replenishes $1.4B Hole After Hack,Bybit has returned to a 1:1 backing of client assets days after being hit by the biggest crypto heist ever.,2025-02-24T05:06:08Z,https://www.coindesk.com/markets/2025/02/24/bybit-closes-eth-gap-as-exchange-amasses-usd1-2b-after-hack,POSITIVE,0.9907416105270386,0.9907416105270386
BTC,Ethereum Developer Counters Idea Of Blockchain Rollback Amid Bybit Hack,"Ethereum Foundation lead developer Tim Beiko has dismissed the idea of an Ethereum blockchain rollback following the Bybit crypto exchange hack. In a detailed post on X, Beiko explained why such a proposal is impractical and unfeasible. Related Reading: Grays…",2025-02-24T04:00:00Z,https://bitcoinist.com/ethereum-dev-blockchain-rollback-amidst-bybit-hack/,NEUTRAL,0.952098548412323,0
BTC,"Solana vs. Ethereum: As SOL’s DEX volume drops 24%, is it ETH’s time to shine?",Is Solana slowing down on its promise to be the Ethereum killer?,2025-02-24T03:00:55Z,https://ambcrypto.com/solana-vs-ethereum-as-sols-dex-volume-drops-24-is-it-eths-time-to-shine/,NEGATIVE,0.9992534518241882,-0.9992534518241882
BTC,Bitcoin Price Breakout Dreams Crushed Again—What’s Next?,"Bitcoin price failed to gain pace for a move above the $100,000 zone. BTC again declined and is currently consolidating near the $96,000 zone. Bitcoin started a fresh decline from the $99,500 zone. The price is trading below $97,500 and the 100 hourly Simple …",2025-02-24T02:47:42Z,http://www.newsbtc.com/analysis/btc/bitcoin-price-breakout-dreams-crushed/,NEGATIVE,0.999995231628418,-0.999995231628418
BTC,Bitcoin Coinbase Premium Index Sinks Below Zero Again — Impact On Price?,"The price of BTC could be stuck in consolidation for longer than initially anticipated, as the latest on-chain data shows that the Bitcoin Coinbase Premium Index has dropped back beneath zero. What does this dwindling metric signal for the premier cryptocurre…",2025-02-24T02:30:18Z,https://bitcoinist.com/bitcoin-coinbase-premium-index-sinks-below-zero/,NEGATIVE,0.9504048824310303,-0.9504048824310303
BTC,"Private Jets, Political Cash Among $1B in Sam Bankman-Fried’s Forfeited Assets: Court","A federal court confirmed the final tally of SBF assets the government staked a claim to, including $606 million in Robinhood stock sales and two private jets. What to know: A federal court has outlined just how extensive Sam Bankman-Fried’s assets were befor…",2025-02-24T02:00:00Z,https://www.activistpost.com/sam-bankman-fried-the-606-million-seized/,NEUTRAL,0.9996601343154907,0
BTC,"Bybit Funds on the Move, Could be Headed for Bitcoin Mixers ‘Next’: Elliptic","North Korean actors have begun laundering at least 10% of the record $1.46 billion theft through anonymous exchange services, Elliptic says.",2025-02-24T01:33:31Z,https://decrypt.co/307430/bybit-funds-on-the-move-could-be-headed-for-bitcoin-mixers-next-elliptic,NEUTRAL,0.9998898506164551,0
BTC,"Trader Predicts Relief Rally for Altcoin Market, Says One Layer-1 Crypto Looking To Move Further Up","An analyst known for calling the November 2021 crypto bull cycle top believes that the altcoin market is about to witness the return of bullish momentum. Pseudonymous analyst Pentoshi tells his 857,000 followers on the social media platform X that he’s keepin…",2025-02-24T01:00:00Z,https://dailyhodl.com/2025/02/23/trader-predicts-relief-rally-for-altcoin-market-says-one-layer-1-crypto-looking-to-move-further-up/,POSITIVE,0.9975898265838623,0.9975898265838623
ETH,"Bybit restores Ethereum reserves following $1.4B breach, launches $140M bounty program","Bybit CEO Ben Zhou confirmed that the exchange restored Ethereum (ETH) reserves following the recent $1.4 billion security breach. In a Feb. 24 post on X, Zhou announced that Bybit will soon release an updated proof-of-reserves report demonstrating that it no…",2025-02-24T09:07:37Z,https://cryptoslate.com/bybit-restores-ethereum-reserves-following-1-4b-breach-launches-140m-bounty-program/,NEUTRAL,0.9724741578102112,0
ETH,"Bitget's Liquidity Depth Analysis Highlights Competitive Edge in Crypto Trading, Cryptorank Reports","VICTORIA, Seychelles, Feb. 24, 2025 /PRNewswire/ -- Bitget, the leading cryptocurrency exchange and Web3 company, has collaborated with CryptoRank to conduct an in-depth comparative analysis of liquidity depth among the top five global centralized cryptocurre…",2025-02-24T08:53:00Z,https://www.prnewswire.co.uk/news-releases/bitgets-liquidity-depth-analysis-highlights-competitive-edge-in-crypto-trading-cryptorank-reports-302383207.html,NEUTRAL,0.9999980926513672,0
