ticker,date,title,compound,label,score,url
TSLA,2025-02-20,트럼프 불확실성이 가중시킨 BOJ 금리인상 오고 있다.,0.9999796152114868,POSITIVE,0.9999796152114868,https://ryueyes11.tistory.com/511493
TSLA,2025-02-20,"Rivian posts $170 million 'gross profit' in Q4, sees losses decreasing as variable costs improve",1.0,POSITIVE,1.0,https://finance.yahoo.com/news/rivian-posts-170-million-gross-profit-in-q4-sees-losses-decreasing-as-variable-costs-improve-185717790.html
TSLA,2025-02-20,Trump bashes Boeing over Air Force One delays as Elon Musk tries to speed things up,-0.9999797344207764,NEGATIVE,0.9999797344207764,https://qz.com/trump-boeing-elon-musk-air-force-one-jets-delay-1851765607
TSLA,2025-02-20,"Allworth Financial LP Increases Position in Tesla, Inc. (NASDAQ:TSLA)",0.0,NEUTRAL,0.9691312313079834,https://www.etfdailynews.com/2025/02/20/allworth-financial-lp-increases-position-in-tesla-inc-nasdaqtsla/
TSLA,2025-02-20,"Lee Financial Co Boosts Stock Holdings in Tesla, Inc. (NASDAQ:TSLA)",0.0,NEUTRAL,0.6906339526176453,https://www.etfdailynews.com/2025/02/20/lee-financial-co-boosts-stock-holdings-in-tesla-inc-nasdaqtsla/
TSLA,2025-02-20,"Stanich Group LLC Makes New $312,000 Investment in Tesla, Inc. (NASDAQ:TSLA)",0.0,NEUTRAL,0.9988081455230713,https://www.etfdailynews.com/2025/02/20/stanich-group-llc-makes-new-312000-investment-in-tesla-inc-nasdaqtsla/
TSLA,2025-02-20,"Blue Zone Wealth Advisors LLC Has $3.01 Million Stock Position in Tesla, Inc. (NASDAQ:TSLA)",0.0,NEUTRAL,0.9612966179847717,https://www.etfdailynews.com/2025/02/20/blue-zone-wealth-advisors-llc-has-3-01-million-stock-position-in-tesla-inc-nasdaqtsla/
TSLA,2025-02-20,"MN Wealth Advisors LLC Buys 80 Shares of Tesla, Inc. (NASDAQ:TSLA)",0.0,NEUTRAL,0.9993401169776917,https://www.etfdailynews.com/2025/02/20/mn-wealth-advisors-llc-buys-80-shares-of-tesla-inc-nasdaqtsla/
TSLA,2025-02-20,"Tesla, Inc. (NASDAQ:TSLA) Shares Sold by Sheaff Brock Investment Advisors LLC",0.0,NEUTRAL,0.9992339611053467,https://www.etfdailynews.com/2025/02/20/tesla-inc-nasdaqtsla-shares-sold-by-sheaff-brock-investment-advisors-llc/
TSLA,2025-02-20,"L.M. Kohn & Company Reduces Holdings in Tesla, Inc. (NASDAQ:TSLA)",0.0,NEUTRAL,0.9985669255256653,https://www.etfdailynews.com/2025/02/20/l-m-kohn-company-reduces-holdings-in-tesla-inc-nasdaqtsla/
BTC,2025-02-24,SpyLend Android malware found on Google Play enabled financial cyber crime and extortion,0.0,NEUTRAL,0.9998730421066284,https://securityaffairs.com/174540/malware/spylend-android-malware-100k-downloard.html
BTC,2025-02-24,,0.0,NEUTRAL,0.9988177418708801,https://securityaffairs.com/174573/uncategorized/174573.html
BTC,2025-02-24,"Bitget's Liquidity Depth Analysis Highlights Competitive Edge in Crypto Trading, Cryptorank Reports",0.0,NEUTRAL,0.9999980926513672,https://www.prnewswire.co.uk/news-releases/bitgets-liquidity-depth-analysis-highlights-competitive-edge-in-crypto-trading-cryptorank-reports-302383207.html
BTC,2025-02-24,Simplifying Bitcoin Futures: How Pi42’s INR-based trading model benefits Indian traders,0.9978801012039185,POSITIVE,0.9978801012039185,https://economictimes.indiatimes.com/markets/cryptocurrency/crypto-news/simplifying-bitcoin-futures-how-pi42s-inr-based-trading-model-benefits-indian-traders/articleshow/118527216.cms
BTC,2025-02-24,Leaked Black Basta chat logs reveal the gang’s operations,-0.8514139652252197,NEGATIVE,0.8514139652252197,https://securityaffairs.com/174547/cyber-crime/leaked-black-basta-chat-logs-reveal-internal-conflicts.html
BTC,2025-02-24,"Trader Sees Continuation of Bitcoin Uptrend, Says BTC Bulls Have Declared Demand at $90,000 ‘Time and Time Again’",0.9966796636581421,POSITIVE,0.9966796636581421,https://dailyhodl.com/2025/02/24/trader-sees-continuation-of-bitcoin-uptrend-says-btc-bulls-have-declared-demand-at-90000-time-and-time-again/
BTC,2025-02-24,Raydium’s RAY Dives 25% as Pump.Fun Appears to Test Own AMM Exchange,-0.9988375306129456,NEGATIVE,0.9988375306129456,https://www.coindesk.com/markets/2025/02/24/raydium-s-ray-dives-25-as-pump-fun-appears-to-test-own-amm-exchange
BTC,2025-02-24,Assessing if Dogecoin can hold $0.215 after a 13% weekly drop,0.9999997615814209,POSITIVE,0.9999997615814209,https://ambcrypto.com/assessing-if-dogecoin-can-hold-0-215-after-a-13-weekly-drop/
BTC,2025-02-24,"Crypto Price Today: Bitcoin, Ether See Losses Alongside Most Altcoins, Price Charts Show Volatility",-0.9994540810585022,NEGATIVE,0.9994540810585022,https://www.gadgets360.com/cryptocurrency/news/bitcoin-price-today-ether-altcoins-dogecoin-solana-cardano-cryptocurrency-loss-market-volatility-7781662
BTC,2025-02-24,Solana Whales Increase Engagement in Bearish Options Plays on Deribit Amid SOL Meltdown and Impending Unlock,0.0,NEUTRAL,0.4964856803417206,https://www.coindesk.com/markets/2025/02/24/solana-whales-increase-engagement-in-bearish-options-plays-on-deribit-amid-sol-meltdown-and-impending-unlock
BTC,2025-02-24,Bitcoin Bulls Build Up Safety Net – What Does This Mean For Price?,0.9999984502792358,POSITIVE,0.9999984502792358,https://bitcoinist.com/bitcoin-bulls-build-up-safety-net-what-does-this-mean-for-price/
BTC,2025-02-24,Montana Joins Growing List of US States Knocking Back Bitcoin Reserve Bills,0.0,NEUTRAL,0.9993243217468262,https://decrypt.co/307436/montana-joins-growing-list-of-us-states-knocking-back-bitcoin-reserve-bills
BTC,2025-02-24,Bybit Closes 'ETH Gap' as Exchange Replenishes $1.4B Hole After Hack,0.9907416105270386,POSITIVE,0.9907416105270386,https://www.coindesk.com/markets/2025/02/24/bybit-closes-eth-gap-as-exchange-amasses-usd1-2b-after-hack
BTC,2025-02-24,Ethereum Developer Counters Idea Of Blockchain Rollback Amid Bybit Hack,0.0,NEUTRAL,0.952098548412323,https://bitcoinist.com/ethereum-dev-blockchain-rollback-amidst-bybit-hack/
BTC,2025-02-24,"Solana vs. Ethereum: As SOL’s DEX volume drops 24%, is it ETH’s time to shine?",-0.9992534518241882,NEGATIVE,0.9992534518241882,https://ambcrypto.com/solana-vs-ethereum-as-sols-dex-volume-drops-24-is-it-eths-time-to-shine/
BTC,2025-02-24,Bitcoin Price Breakout Dreams Crushed Again—What’s Next?,-0.999995231628418,NEGATIVE,0.999995231628418,http://www.newsbtc.com/analysis/btc/bitcoin-price-breakout-dreams-crushed/
BTC,2025-02-24,Bitcoin Coinbase Premium Index Sinks Below Zero Again — Impact On Price?,-0.9504048824310303,NEGATIVE,0.9504048824310303,https://bitcoinist.com/bitcoin-coinbase-premium-index-sinks-below-zero/
BTC,2025-02-24,"Private Jets, Political Cash Among $1B in Sam Bankman-Fried’s Forfeited Assets: Court",0.0,NEUTRAL,0.9996601343154907,https://www.activistpost.com/sam-bankman-fried-the-606-million-seized/
BTC,2025-02-24,"Bybit Funds on the Move, Could be Headed for Bitcoin Mixers ‘Next’: Elliptic",0.0,NEUTRAL,0.9998898506164551,https://decrypt.co/307430/bybit-funds-on-the-move-could-be-headed-for-bitcoin-mixers-next-elliptic
BTC,2025-02-24,"Trader Predicts Relief Rally for Altcoin Market, Says One Layer-1 Crypto Looking To Move Further Up",0.9975898265838623,POSITIVE,0.9975898265838623,https://dailyhodl.com/2025/02/23/trader-predicts-relief-rally-for-altcoin-market-says-one-layer-1-crypto-looking-to-move-further-up/
BTC,2025-02-23,Bitcoin ETFs Post Second Straight Week Of $500 Million Outflow — Details,-0.9999992847442627,NEGATIVE,0.9999992847442627,https://bitcoinist.com/bitcoin-etfs-post-second-straight-week-500-million/
ETH,2025-02-24,"Bybit Hack: How The $1.4B Exploit Happened, Funds Recovered, And Who's Responsible",0.0,NEUTRAL,0.7712956666946411,https://www.ibtimes.com/bybit-hack-how-14b-exploit-happened-funds-recovered-whos-responsible-3764817
ETH,2025-02-24,"Bybit restores Ethereum reserves following $1.4B breach, launches $140M bounty program",0.0,NEUTRAL,0.9724741578102112,https://cryptoslate.com/bybit-restores-ethereum-reserves-following-1-4b-breach-launches-140m-bounty-program/
ETH,2025-02-24,"Bitget's Liquidity Depth Analysis Highlights Competitive Edge in Crypto Trading, Cryptorank Reports",0.0,NEUTRAL,0.9999980926513672,https://www.prnewswire.co.uk/news-releases/bitgets-liquidity-depth-analysis-highlights-competitive-edge-in-crypto-trading-cryptorank-reports-302383207.html
ETH,2025-02-24,Bybit Hit by Crypto’s Worst Hack With Almost $1.5 Billion Stolen,-0.9998486042022705,NEGATIVE,0.9998486042022705,https://www.gadgets360.com/cryptocurrency/news/bybit-hit-cryptocurrency-worst-hack-usd-1-5-billion-stolen-7782595
ETH,2025-02-24,EUROTRASH Monday: UAE Double Wins and Vingegaard Surprises!,0.0,NEUTRAL,0.9996576309204102,https://pezcyclingnews.com/eurotrash/eurotrash-cycling-news-monday-24-2-2025-uae-andalucia-algarve-var-pogacar-vingegaard-bikenyc-jakobsen-laporte-iserbyt-vanpoppel-morton-lotto-ineos-beat-paris-nice-sivacov-pidcock/
ETH,2025-02-24,Raydium’s RAY Dives 25% as Pump.Fun Appears to Test Own AMM Exchange,-0.9988375306129456,NEGATIVE,0.9988375306129456,https://www.coindesk.com/markets/2025/02/24/raydium-s-ray-dives-25-as-pump-fun-appears-to-test-own-amm-exchange
ETH,2025-02-24,"Crypto Price Today: Bitcoin, Ether See Losses Alongside Most Altcoins, Price Charts Show Volatility",-0.9994540810585022,NEGATIVE,0.9994540810585022,https://www.gadgets360.com/cryptocurrency/news/bitcoin-price-today-ether-altcoins-dogecoin-solana-cardano-cryptocurrency-loss-market-volatility-7781662
ETH,2025-02-24,Bybit Hit by Crypto’s Worst Hack With Almost $1.5 Billion Stolen,-0.9998134970664978,NEGATIVE,0.9998134970664978,https://www.insurancejournal.com/news/international/2025/02/24/812949.htm
ETH,2025-02-24,"Ether recovers from its dip to $2,600 following Bybit’s hack",0.9876940250396729,POSITIVE,0.9876940250396729,https://coinjournal.net/news/ether-recovers-from-its-dip-to-2600-following-bybits-hack/
ETH,2025-02-24,Solana Whales Increase Engagement in Bearish Options Plays on Deribit Amid SOL Meltdown and Impending Unlock,0.0,NEUTRAL,0.4964856803417206,https://www.coindesk.com/markets/2025/02/24/solana-whales-increase-engagement-in-bearish-options-plays-on-deribit-amid-sol-meltdown-and-impending-unlock
ETH,2025-02-24,Bybit Closes 'ETH Gap' as Exchange Replenishes $1.4B Hole After Hack,0.9907416105270386,POSITIVE,0.9907416105270386,https://www.coindesk.com/markets/2025/02/24/bybit-closes-eth-gap-as-exchange-amasses-usd1-2b-after-hack
ETH,2025-02-24,Ethereum Developer Counters Idea Of Blockchain Rollback Amid Bybit Hack,0.0,NEUTRAL,0.952098548412323,https://bitcoinist.com/ethereum-dev-blockchain-rollback-amidst-bybit-hack/
ETH,2025-02-24,"Rather than add a backdoor, Apple decides to kill iCloud E2EE for UK peeps",0.0,NEUTRAL,0.9235018491744995,https://www.theregister.com/2025/02/24/rather_than_add_a_backdoor/
ETH,2025-02-24,North Korean hackers reportedly behind $2.4 billion cryptocurrency heist,0.0,NEUTRAL,0.9870818853378296,https://www.abc.net.au/news/2025-02-24/bybit-cryptocurrency-hack-what-we-know/104974512
ETH,2025-02-24,"Ethereum Price Fails to Break $3,000—Is the Uptrend in Danger?",-0.5936151146888733,NEGATIVE,0.5936151146888733,http://www.newsbtc.com/analysis/eth/ethereum-price-fails-3000/
ETH,2025-02-24,"Solana vs. Ethereum: As SOL’s DEX volume drops 24%, is it ETH’s time to shine?",-0.9992534518241882,NEGATIVE,0.9992534518241882,https://ambcrypto.com/solana-vs-ethereum-as-sols-dex-volume-drops-24-is-it-eths-time-to-shine/
ETH,2025-02-24,"Bybit Funds on the Move, Could be Headed for Bitcoin Mixers ‘Next’: Elliptic",0.0,NEUTRAL,0.9998898506164551,https://decrypt.co/307430/bybit-funds-on-the-move-could-be-headed-for-bitcoin-mixers-next-elliptic
ETH,2025-02-24,"Trader Predicts Relief Rally for Altcoin Market, Says One Layer-1 Crypto Looking To Move Further Up",0.9975898265838623,POSITIVE,0.9975898265838623,https://dailyhodl.com/2025/02/23/trader-predicts-relief-rally-for-altcoin-market-says-one-layer-1-crypto-looking-to-move-further-up/
ETH,2025-02-23,Bitcoin ETFs Post Second Straight Week Of $500 Million Outflow — Details,-0.9999992847442627,NEGATIVE,0.9999992847442627,https://bitcoinist.com/bitcoin-etfs-post-second-straight-week-500-million/
ETH,2025-02-23,Bitcoin Pepe presale emerges as a safe haven amid the Bybit hack market volatility,0.9995924830436707,POSITIVE,0.9995924830436707,https://coinjournal.net/news/bitcoin-pepe-presale-emerges-as-a-safe-haven-amid-the-bybit-hack-market-volatility/
ETH,2025-02-23,Will Ethereum’s struggles continue? Risk-taking hits lowest levels since 2024,-0.9999891519546509,NEGATIVE,0.9999891519546509,https://ambcrypto.com/will-ethereums-struggles-continue-risk-taking-hits-lowest-levels-since-2024/
ETH,2025-02-23,This Week in Crypto Games: ‘Hamster Kombat’ Returns and ‘Fantasy Top’ Expands,0.0,NEUTRAL,0.9979981780052185,https://decrypt.co/307030/this-week-crypto-games-hamster-kombat-fantasy-top
